_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,audio_name,audio_url
{},False,{},106,2023-11-29 16:00:40,False,,,RatingTrial,38,38,True,38,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_086.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav""}",True,False,,0.0,,1,True,142.0,,,16.155,395.0,415.0,20.0,0,default,RatingTrial,Info,NHS_orig_086.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav
{},False,{},107,2023-11-29 16:00:44,False,,,RatingTrial,11,11,True,11,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_075.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav""}",True,False,,0.0,,4,True,143.0,,,18.906,415.0,435.0,20.0,0,default,RatingTrial,Info,NHS_orig_075.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav
{},False,{},108,2023-11-29 16:00:47,False,,,RatingTrial,22,22,True,22,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_107.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_107.wav""}",True,False,,0.0,,1,True,145.0,,,16.309,375.0,395.0,20.0,0,default,RatingTrial,Info,NHS_orig_107.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_107.wav
{},False,{},109,2023-11-29 16:00:51,False,,,RatingTrial,7,7,True,7,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_014.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav""}",True,False,,0.0,,3,True,146.0,,,20.232,95.0,115.0,20.0,0,default,RatingTrial,Info,NHS_orig_014.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav
{},False,{},110,2023-11-29 16:00:57,False,,,RatingTrial,32,32,True,32,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_108.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav""}",True,False,,0.0,,2,True,147.0,,,17.736,415.0,435.0,20.0,0,default,RatingTrial,Info,NHS_orig_108.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav
{},False,{},111,2023-11-29 16:01:04,False,,,RatingTrial,10,10,True,10,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_039.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav""}",True,False,,0.0,,6,True,156.0,,,46.666,435.0,455.0,20.0,0,default,RatingTrial,Info,NHS_orig_039.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav
{},False,{},112,2023-11-29 16:01:04,False,,,RatingTrial,10,10,True,10,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_039.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav""}",True,False,,0.0,,3,True,149.0,,,18.457,255.0,275.0,20.0,0,default,RatingTrial,Info,NHS_orig_039.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav
{},False,{},113,2023-11-29 16:01:05,False,,,RatingTrial,32,32,True,32,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_108.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav""}",True,False,,0.0,,1,True,148.0,,,16.31,395.0,415.0,20.0,0,default,RatingTrial,Info,NHS_orig_108.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav
{},False,{},114,2023-11-29 16:01:12,False,,,RatingTrial,39,39,True,39,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_087.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav""}",True,False,,0.0,,2,True,150.0,,,17.268,115.0,135.0,20.0,0,default,RatingTrial,Info,NHS_orig_087.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav
{},False,{},115,2023-11-29 16:01:15,False,,,RatingTrial,42,42,True,42,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_034.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav""}",True,False,,0.0,,4,True,151.0,,,16.621,435.0,455.0,20.0,0,default,RatingTrial,Info,NHS_orig_034.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav
{},False,{},116,2023-11-29 16:01:22,False,,,RatingTrial,8,8,True,8,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_028.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav""}",True,False,,0.0,,3,True,152.0,,,16.838,415.0,435.0,20.0,0,default,RatingTrial,Info,NHS_orig_028.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav
{},False,{},117,2023-11-29 16:01:23,False,,,RatingTrial,34,34,True,34,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_095.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav""}",True,False,,0.0,,3,True,153.0,,,20.471,275.0,295.0,20.0,0,default,RatingTrial,Info,NHS_orig_095.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav
{},False,{},118,2023-11-29 16:01:30,False,,,RatingTrial,44,44,True,44,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,False,,0.0,,3,True,154.0,,,17.917,135.0,155.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
{},False,{},119,2023-11-29 16:01:32,False,,,RatingTrial,19,19,True,19,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_117.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_117.wav""}",True,False,,0.0,,3,True,155.0,,,16.818,455.0,475.0,20.0,0,default,RatingTrial,Info,NHS_orig_117.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_117.wav
{},False,{},120,2023-11-29 16:01:40,False,,,RatingTrial,31,31,True,31,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_097.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav""}",True,False,,0.0,,3,True,157.0,,,18.128,435.0,455.0,20.0,0,default,RatingTrial,Info,NHS_orig_097.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav
{},False,{},121,2023-11-29 16:01:45,False,,,RatingTrial,15,15,True,15,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_074.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav""}",True,False,,0.0,,5,True,158.0,,,17.324,295.0,315.0,20.0,0,default,RatingTrial,Info,NHS_orig_074.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav
{},False,{},122,2023-11-29 16:01:48,False,,,RatingTrial,15,15,True,15,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_074.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav""}",True,False,,0.0,,3,True,159.0,,,16.811,155.0,175.0,20.0,0,default,RatingTrial,Info,NHS_orig_074.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav
{},False,{},123,2023-11-29 16:01:50,False,,,RatingTrial,16,16,True,16,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_048.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav""}",True,False,,0.0,,3,True,168.0,,,64.185,475.0,495.0,20.0,0,default,RatingTrial,Info,NHS_orig_048.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav
{},False,{},124,2023-11-29 16:01:51,False,,,RatingTrial,36,36,True,36,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_052.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav""}",True,False,,0.0,,3,True,160.0,,,17.16,455.0,475.0,20.0,0,default,RatingTrial,Info,NHS_orig_052.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav
{},False,{},125,2023-11-29 16:01:58,False,,,RatingTrial,26,26,True,26,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_105.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav""}",True,False,,0.0,,3,True,161.0,,,16.947,455.0,475.0,20.0,0,default,RatingTrial,Info,NHS_orig_105.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav
{},False,{},126,2023-11-29 16:02:03,False,,,RatingTrial,16,16,True,16,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_048.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav""}",True,False,,0.0,,3,True,162.0,,,16.755,315.0,335.0,20.0,0,default,RatingTrial,Info,NHS_orig_048.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav
{},False,{},127,2023-11-29 16:02:06,False,,,RatingTrial,37,37,True,37,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_051.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav""}",True,False,,0.0,,2,True,163.0,,,16.732,175.0,195.0,20.0,0,default,RatingTrial,Info,NHS_orig_051.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav
{},False,{},128,2023-11-29 16:02:09,False,,,RatingTrial,43,43,True,43,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_021.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav""}",True,False,,0.0,,6,True,171.0,,,53.674,475.0,495.0,20.0,0,default,RatingTrial,Info,NHS_orig_021.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav
{},False,{},129,2023-11-29 16:02:16,False,,,RatingTrial,14,14,True,14,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_100.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav""}",True,False,,0.0,,2,True,164.0,,,17.044,475.0,495.0,20.0,0,default,RatingTrial,Info,NHS_orig_100.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav
{},False,{},130,2023-11-29 16:02:21,False,,,RatingTrial,13,13,True,13,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_114.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_114.wav""}",True,False,,0.0,,4,True,166.0,,,18.591,335.0,355.0,20.0,0,default,RatingTrial,Info,NHS_orig_114.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_114.wav
{},False,{},131,2023-11-29 16:02:23,False,,,RatingTrial,9,9,True,9,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,False,,0.0,,4,True,165.0,,,16.301,195.0,215.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},132,2023-11-29 16:02:34,False,,,RatingTrial,17,17,True,17,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_062.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav""}",True,False,,0.0,,3,True,167.0,,,17.155,495.0,515.0,20.0,0,default,RatingTrial,Info,NHS_orig_062.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav
{},False,{},133,2023-11-29 16:02:40,False,,,RatingTrial,13,13,True,13,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_114.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_114.wav""}",True,False,,0.0,,2,True,169.0,,,17.584,215.0,235.0,20.0,0,default,RatingTrial,Info,NHS_orig_114.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_114.wav
{},False,{},134,2023-11-29 16:02:41,False,,,RatingTrial,20,20,True,20,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_088.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_088.wav""}",True,False,,0.0,,4,True,170.0,,,16.801,355.0,375.0,20.0,0,default,RatingTrial,Info,NHS_orig_088.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_088.wav
{},False,{},135,2023-11-29 16:02:52,False,,,RatingTrial,27,27,True,27,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_059.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav""}",True,False,,0.0,,3,True,172.0,,,16.703,515.0,535.0,20.0,0,default,RatingTrial,Info,NHS_orig_059.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav
{},False,{},136,2023-11-29 16:02:55,False,,,RatingTrial,27,27,True,27,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_059.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav""}",True,False,,0.0,,2,True,173.0,,,16.08,495.0,515.0,20.0,0,default,RatingTrial,Info,NHS_orig_059.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav
{},False,{},137,2023-11-29 16:02:58,False,,,RatingTrial,43,43,True,43,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_021.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav""}",True,False,,0.0,,3,True,174.0,,,17.079,235.0,255.0,20.0,0,default,RatingTrial,Info,NHS_orig_021.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav
{},False,{},138,2023-11-29 16:02:59,False,,,RatingTrial,43,43,True,43,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_021.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav""}",True,False,,0.0,,3,True,175.0,,,17.822,375.0,395.0,20.0,0,default,RatingTrial,Info,NHS_orig_021.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav
{},False,{},139,2023-11-29 16:03:04,False,,,RatingTrial,41,41,True,41,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_023.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav""}",True,False,,0.0,,3,True,176.0,,,16.32,495.0,515.0,20.0,0,default,RatingTrial,Info,NHS_orig_023.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav
{},False,{},140,2023-11-29 16:03:09,False,,,RatingTrial,41,41,True,41,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_023.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav""}",True,False,,0.0,,2,True,177.0,,,17.414,535.0,555.0,20.0,0,default,RatingTrial,Info,NHS_orig_023.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav
{},False,{},141,2023-11-29 16:03:11,False,,,RatingTrial,46,46,True,46,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_026.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav""}",True,False,,0.0,,2,True,178.0,,,16.761,515.0,535.0,20.0,0,default,RatingTrial,Info,NHS_orig_026.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav
{},False,{},142,2023-11-29 16:03:16,False,,,RatingTrial,41,41,True,41,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_023.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav""}",True,False,,0.0,,1,True,179.0,,,16.352,255.0,275.0,20.0,0,default,RatingTrial,Info,NHS_orig_023.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav
{},False,{},143,2023-11-29 16:03:18,False,,,RatingTrial,46,46,True,46,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_026.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav""}",True,False,,0.0,,2,True,180.0,,,16.746,395.0,415.0,20.0,0,default,RatingTrial,Info,NHS_orig_026.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav
{},False,{},144,2023-11-29 16:03:21,False,,,RatingTrial,25,25,True,25,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,1,True,188.0,,,50.392,515.0,535.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
{},False,{},145,2023-11-29 16:03:28,False,,,RatingTrial,25,25,True,25,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,2,True,181.0,,,16.487,555.0,575.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
{},False,{},146,2023-11-29 16:03:29,False,,,RatingTrial,44,44,True,44,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,False,,0.0,,3,True,182.0,,,16.0,535.0,555.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
{},False,{},147,2023-11-29 16:03:33,False,,,RatingTrial,25,25,True,25,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,3,True,183.0,,,16.747,275.0,295.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
{},False,{},148,2023-11-29 16:03:36,False,,,RatingTrial,25,25,True,25,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,2,True,184.0,,,17.361,415.0,435.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
{},False,{},149,2023-11-29 16:03:45,False,,,RatingTrial,9,9,True,9,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,False,,0.0,,6,True,186.0,,,16.475,575.0,595.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},150,2023-11-29 16:03:45,False,,,RatingTrial,21,21,True,21,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_077.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav""}",True,False,,0.0,,1,True,185.0,,,15.711,555.0,575.0,20.0,0,default,RatingTrial,Info,NHS_orig_077.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav
{},False,{},151,2023-11-29 16:03:51,False,,,RatingTrial,33,33,True,33,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_109.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav""}",True,False,,0.0,,2,True,187.0,,,17.147,295.0,315.0,20.0,0,default,RatingTrial,Info,NHS_orig_109.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav
{},False,{},152,2023-11-29 16:03:55,False,,,RatingTrial,39,39,True,39,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_087.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav""}",True,False,,0.0,,3,True,189.0,,,19.188,435.0,455.0,20.0,0,default,RatingTrial,Info,NHS_orig_087.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav
{},False,{},153,2023-11-29 16:04:02,False,,,RatingTrial,31,31,True,31,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_097.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav""}",True,False,,0.0,,4,True,191.0,,,18.914,575.0,595.0,20.0,0,default,RatingTrial,Info,NHS_orig_097.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav
